Account,Dependency 1,Fraction 1,Building,Parallelism,Hours run0_unit0,Hours run0_unit1,Hours run0_unit2,Hours run0_unit3,Hours run0_unit4,Hours run0_unit5,Hours run0_unit6,Hours run0_unit7,Hours run0_unit8,Hours run0_unit9
A.215.228,A.215.141,1,A.215.,2,108.2466807,94.0663655,86.64893321,81.74367162,78.13091196,75.29792296,72.98295728,71.03525064,69.36044209,67.89576249
A.215.23,A.215.141,1,A.215.,2,2386.839309,2074.163359,1910.608977,1802.447959,1722.786609,1660.319201,1609.274208,1566.327277,1529.397748,1497.101563
A.215.24,A.215.141,1,A.215.,2,0,0,0,0,0,0,0,0,0,0
A.215.25,A.215.141,1,A.215.,2,3031.701546,2634.548643,2426.806098,2289.422771,2188.238984,2108.894499,2044.05847,1989.508388,1942.601456,1901.579677
A.216.13,A.211.,0.9,A.216.,1,33581.19363,29182.05726,26880.95917,25359.20776,24238.42714,23359.55352,22641.38544,22037.15155,21517.57838,21063.19319
A.216.141,A.216.13,0.9,A.216.,2,153348.2441,133259.6241,122751.6786,115802.6134,110684.5779,106671.2087,103391.7001,100632.471,98259.84443,96184.89818
A.216.142,A.216.141,0.5,A.216.,2,13631.69008,11845.93868,10911.84872,10294.12071,9839.159697,9482.396534,9190.868938,8945.590901,8734.679389,8550.229776
A.216.143,A.216.141,0.9,A.216.,2,2933.088076,2548.853538,2347.868325,2214.953725,2117.061187,2040.297574,1977.570494,1924.794787,1879.413617,1839.726171
A.216.144,A.216.141,0.9,A.216.,2,3267.751457,2839.676016,2615.758525,2467.678458,2358.616447,2273.094158,2203.20996,2144.41258,2093.853449,2049.637693
A.216.145,A.216.141,0.9,A.216.,2,1275.406106,1108.327906,1020.932723,963.1369502,920.5699569,887.1905364,859.9146759,836.9660097,817.232739,799.9752925
A.216.146,A.216.141,0.9,A.216.,2,28.00919359,24.33998923,22.42070362,21.15145064,20.2166369,19.48359144,18.88458627,18.38061061,17.94724825,17.56825747
A.216.147,A.216.146,0.9,A.216.,2,406.4079071,353.1684713,325.3200133,306.9034015,293.3394374,282.7030916,274.011644,266.6990559,260.4110531,254.9119711
A.216.148,A.216.141,0.9,A.216.,2,76.88798241,66.81565672,61.54702954,58.06280569,55.49665031,53.48436867,51.84004074,50.45657814,49.26695598,48.22658912
A.216.149,A.216.141,0.9,A.216.,2,3845.011823,3341.315274,3077.841931,2903.602973,2775.274756,2674.644638,2592.415138,2523.230984,2463.740396,2411.713763
A.216.21,A.216.141,1,A.216.,2,7837.082206,6810.424437,6273.400795,5918.258836,5656.694284,5451.585291,5283.981294,5142.966928,5021.710441,4915.667333
A.216.22,A.216.141,1,A.216.,2,15415.36737,13395.95424,12339.64062,11641.08424,11126.59255,10723.1477,10393.47434,10116.1022,9877.593373,9669.008926
A.216.24,A.216.141,1,A.216.,2,5491.998744,4772.546908,4396.216396,4147.343263,3964.046451,3820.312048,3702.860053,3604.041296,3519.068284,3444.756366
A.216.25,A.216.141,1,A.216.,2,3136.650473,2725.749261,2510.815257,2368.676108,2263.989625,2181.898458,2114.817989,2058.379538,2009.848821,1967.406984
A.217.13,A.211.,0.9,A.215.,1,0,0,0,0,0,0,0,0,0,0
A.217.141,A.217.13,0.9,A.215.,1,0,0,0,0,0,0,0,0,0,0
A.217.142,A.217.141,0.5,A.215.,1,0,0,0,0,0,0,0,0,0,0
A.217.145,A.217.141,0.9,A.215.,1,0,0,0,0,0,0,0,0,0,0
A.217.147,A.217.145,0.9,A.215.,1,0,0,0,0,0,0,0,0,0,0
A.217.149,A.217.141,0.9,A.215.,1,0,0,0,0,0,0,0,0,0,0
A.217.21,A.217.141,1,A.215.,1,0,0,0,0,0,0,0,0,0,0
A.217.22,A.217.141,1,A.215.,1,7502.71042,6519.855355,6005.74401,5665.754304,5415.349493,5218.991545,5058.53843,4923.54049,4807.457452,4705.938709
A.217.23,A.217.141,1,A.215.,1,872.7066518,758.3820804,698.5812398,659.0340279,629.9072282,607.0670974,588.4033755,572.7005702,559.1979247,547.3893813
A.217.24,A.217.141,1,A.215.,1,0,0,0,0,0,0,0,0,0,0
A.217.3,A.217.142,1,A.215.,1,67509.48475,58665.74224,54039.76176,50980.53001,48727.38431,46960.55297,45516.79378,44302.08058,43257.56391,42344.09696
A.218A.13,A.211.,0.9,A.218A.,1,31705.37626,27551.97197,25379.41129,23942.66364,22884.48889,22054.70842,21376.65661,20806.17471,20315.62447,19886.62085
A.218A.141,A.218A.13,0.9,A.218A.,1,352343.6525,306186.634,282042.8434,266076.1849,254316.6286,245095.2309,237560.0025,231220.2047,225768.6919,221001.1503
A.218A.142,A.218A.141,0.5,A.218A.,1,53571.41268,46553.55761,42882.66144,40455.04157,38667.08246,37265.03279,36119.35349,35155.43112,34326.56635,33601.69466
A.218A.145,A.218A.141,0.9,A.218A.,1,3091.053396,2686.125401,2474.315864,2334.242973,2231.078304,2150.180486,2084.075156,2028.457144,1980.631912,1938.807046
A.218A.146,A.218A.141,0.9,A.218A.,1,41325.29582,35911.68207,33079.93164,31207.25172,29828.00978,28746.4606,27862.677,27119.10174,26479.71069,25920.5405
A.218A.147,A.218A.146,0.9,A.218A.,1,1607.14238,1396.606728,1286.479843,1213.651247,1160.012474,1117.950984,1083.580605,1054.662934,1029.796991,1008.05084
A.218A.148,A.218A.141,0.9,A.218A.,1,4294.270748,3731.72128,3437.463181,3242.865792,3099.543447,2987.155504,2895.318144,2818.050374,2751.608785,2693.503256
A.218A.149,A.218A.141,0.9,A.218A.,1,8246.136079,7165.892252,6600.838842,6227.160367,5951.943542,5736.128954,5559.776923,5411.402359,5283.81693,5172.238938
A.218A.21,A.218A.141,1,A.218A.,1,40221.34818,34952.35157,32196.24741,30373.59351,29031.1961,27978.539,27118.36444,26394.65276,25772.34215,25228.10941
A.218A.231,A.218A.141,1,A.218A.,1,695.7721837,604.6260277,556.9493411,525.4200181,502.1984498,483.9889774,469.1091796,456.5899957,445.8249062,436.4104529
A.218A.232,A.218A.141,1,A.218A.,1,1177.930101,1023.621257,942.9054635,889.5268727,850.2131651,819.3848478,794.1936111,772.9988524,754.7737448,738.8352405
A.218A.233,A.218A.141,1,A.218A.,1,48.82611814,42.42989666,39.08416427,36.8715802,35.24199647,33.96413875,32.91994242,32.04140319,31.28595832,30.62529493
A.218A.234,A.218A.141,1,A.218A.,1,457.7448576,397.7802813,366.4140401,345.6710644,330.3937169,318.4138009,308.6244602,300.388155,293.3058593,287.11214
A.218A.235,A.218A.141,1,A.218A.,1,127085.7679,110437.5323,101729.1814,95970.21555,91728.69671,88402.65862,85684.79985,83398.11731,81431.82764,79712.23744
A.218A.236,A.218A.141,1,A.218A.,1,2883.956242,2506.157974,2308.539442,2177.85128,2081.598529,2006.120775,1944.444429,1892.552762,1847.931767,1808.909122
A.218A.237,A.218A.141,1,A.218A.,1,0,0,0,0,0,0,0,0,0,0
A.218A.238,A.218A.141,1,A.218A.,1,396.71221,344.7429105,317.5588348,299.5815892,286.3412214,275.9586275,267.4745322,260.336401,254.1984114,248.8305214
A.218A.24,A.218A.141,1,A.218A.,1,34230.93462,29746.68218,27401.06162,25849.86682,24707.40093,23811.52255,23079.4591,22463.53426,21933.90821,21470.73141
A.218B.13,A.211.,0.9,A.218B.,1,36715.33631,31905.62725,29389.767,27725.99008,26500.60668,25539.70752,24754.51261,24093.88538,23525.8203,23029.0272
A.218B.141,A.218B.13,0.9,A.218B.,1,20441.91857,17764.02724,16363.27716,15436.93967,14754.6856,14219.68785,13782.51657,13414.70057,13098.42021,12821.82178
A.218B.142,A.218B.141,0.5,A.218B.,1,24401.97717,21205.31816,19533.21134,18427.42148,17612.99948,16974.36065,16452.49948,16013.42927,15635.87829,15305.69654
A.218B.143,A.218B.141,0.9,A.218B.,1,10700.07968,9298.369238,8565.163231,8080.282868,7723.16507,7443.126848,7214.29473,7021.765812,6856.212607,6711.430446
A.218B.144,A.218B.141,0.9,A.218B.,1,12750.74726,11080.39937,10206.67461,9628.86705,9203.307716,8869.600239,8596.912503,8367.485467,8170.204031,7997.674405
A.218B.145,A.218B.141,0.9,A.218B.,1,5580.63186,4849.569087,4467.16513,4214.275536,4028.020572,3881.966498,3762.618993,3662.205441,3575.861085,3500.349877
A.218B.146,A.218B.141,0.9,A.218B.,1,36955.07705,32113.96196,29581.67385,27907.03294,26673.64813,25706.47458,24916.15256,24251.21163,23679.43724,23179.40023
A.218B.147,A.218B.146,0.9,A.218B.,1,6037.380004,5246.483223,4832.781324,4559.193921,4357.694874,4199.68697,4070.571441,3961.939517,3868.528287,3786.836846
A.218B.148,A.218B.141,0.9,A.218B.,1,9782.714778,8501.179142,7830.834111,7387.524675,7061.024156,6804.994843,6595.781509,6419.758942,6268.399342,6136.029992
A.218B.149,A.218B.141,0.9,A.218B.,1,9416.070114,8182.564929,7537.343643,7110.648924,6796.385262,6549.951626,6348.579362,6179.153915,6033.467094,5906.058792
A.218B.21,A.218B.141,1,A.218B.,1,20761.27925,18041.55167,16618.9179,15678.1084,14985.19558,14441.83965,13997.83852,13624.2762,13303.05463,13022.13496
A.218B.22,A.218B.141,1,A.218B.,1,18951.37664,16468.7463,15170.13324,14311.34053,13678.83366,13182.84578,12777.55127,12436.55492,12143.33644,11886.90645
A.218B.23,A.218B.141,1,A.218B.,1,141.1779617,122.6836487,113.0096526,106.6120908,101.9002415,98.2053881,95.18615339,92.64590687,90.4615807,88.55130984
A.218B.24,A.218B.141,1,A.218B.,1,16609.02339,14433.24133,13295.13431,12542.48671,11988.15646,11553.47172,11198.27081,10899.42096,10642.4437,10417.70797
A.218B.25,A.218B.141,1,A.218B.,1,878.670915,763.5650251,703.3554928,663.5380068,634.2121484,611.2159232,592.4246495,576.6145279,563.0196024,551.1303569
A.218D.,A.211.,0.9,A.218D,1,15421,13400.849,12344.14941,11645.33778,11130.6581,10727.06583,10397.27202,10119.79853,9881.202554,9672.541892
A.218E.13,A.211.,0.9,A.218E.,1,4078.942396,3544.600942,3265.097877,3080.258219,2944.12251,2837.370055,2750.137711,2676.744392,2613.634396,2558.442461
A.218E.141,A.218E.13,0.9,A.218E.,1,30769.43466,26738.63872,24630.21196,23235.87705,22208.93958,21403.65419,20745.61845,20191.97715,19715.90794,19299.56849
A.218E.142,A.218E.141,0.5,A.218E.,1,1116.771389,970.4743367,893.9493466,843.3421986,806.0696781,776.8419822,752.958687,732.8643706,715.5855195,700.4745503
A.218E.143,A.218E.141,0.9,A.218E.,1,147.3961357,128.087242,117.9871553,111.3078133,106.3884309,102.5308379,99.37862124,96.72648973,94.44595505,92.45154644
A.218E.145,A.218E.141,0.9,A.218E.,1,103.177295,89.66106938,82.5910087,77.91546929,74.47190162,71.77158656,69.56503487,67.70854281,66.11216854,64.71608251
A.218E.147,A.218B.146,0.9,A.218E.,1,77.62863148,67.45928075,62.13990177,58.62211497,56.03124025,53.99957464,52.33940717,50.94261791,49.74153632,48.69114778
A.218E.149,A.218E.141,0.9,A.218E.,1,305.110001,265.1405908,244.2334114,230.4071734,220.2240519,212.2388345,205.713746,200.2238337,195.503127,191.3747011
A.218E.21,A.218E.141,1,A.218E.,1,1803.146061,1566.933927,1443.3762,1361.665582,1301.485138,1254.293918,1215.7318,1183.287391,1155.38885,1130.990585
A.218E.23,A.218E.141,1,A.218E.,1,586.6366202,509.7872229,469.5888779,443.0050967,423.4259549,408.0727349,395.5269125,384.971429,375.8949011,367.9571548
A.218E.24,A.218E.141,1,A.218E.,1,982.6409049,853.9149464,786.5810352,742.0520884,709.2562059,683.5389196,662.5241416,644.8432648,629.6397004,616.3436429
A.218F.,A.211.,0.9,A.218F.,1,13784.33316,11978.58552,11034.03593,10409.39082,9949.335297,9588.577221,9293.785197,9045.760619,8832.487391,8645.972373
A.218G.,A.211.,0.9,A.218G.,1,745.786651,648.0885997,596.984751,563.1889932,538.2981798,518.7797486,502.8303404,489.411235,477.8723144,467.7811182
A.218H.,A.211.,0.9,A.218H.,1,6282.951274,5459.884657,5029.355376,4744.639767,4534.944719,4370.509821,4236.1425,4123.091958,4025.881212,3940.866961
A.218J.13,A.212.141,0.9,A.218J.,1,14324.69678,12448.1615,11466.58435,10817.45234,10339.36206,9964.4618,9658.113548,9400.366088,9178.732274,8984.905628
A.218J.141,A.218J.13,0.9,A.218J.,1,93020.32318,80834.66085,74460.59058,70245.32028,67140.74405,64706.25321,62716.91872,61043.18332,59603.95921,58345.30658
A.218J.142,A.218J.141,0.5,A.218J.,1,4125.244632,3584.837585,3302.161733,3115.223862,2977.542805,2869.578546,2781.355982,2707.129536,2643.303145,2587.484697
A.218J.145,A.218J.141,0.9,A.218J.,1,252.5765175,219.4889937,202.181588,190.7359356,182.306132,175.6958,170.2941936,165.749528,161.841627,158.4240287
A.218J.146,A.218J.141,0.9,A.218J.,1,108.2470789,94.0667116,86.64925201,81.74397238,78.13119942,75.2982,72.98322581,71.035512,69.36069728,67.8960123
A.218J.147,A.218J.146,0.9,A.218J.,1,61.34001141,53.30446991,49.10124282,46.32158436,44.27434635,42.66898001,41.3571613,40.25345681,39.30439513,38.47440698
A.218J.149,A.218J.141,0.9,A.218J.,1,771.131572,670.1133361,617.2727668,582.328489,556.5917827,536.4100344,519.9185992,506.043457,494.112396,483.6782591
A.218J.21,A.218J.141,1,A.218J.,1,8247.396491,7166.987551,6601.847773,6228.112182,5952.85329,5737.005714,5560.626728,5412.229486,5284.624555,5173.029509
A.218J.22,A.218J.141,1,A.218J.,1,2926.279367,2542.93677,2342.418113,2209.812053,2112.146758,2035.56134,1972.979871,1920.326674,1875.05085,1835.455533
A.218J.24,A.218J.141,1,A.218J.,1,3092.773684,2687.620331,2475.692915,2335.542068,2232.319984,2151.377143,2085.235023,2029.586057,1981.734208,1939.886066
A.218K.,A.211.,0.9,A.218K.,1,4763.92981,4139.855005,3813.414262,3597.533999,3438.536667,3313.856994,3211.975496,3126.257045,3052.548823,2988.088364
A.218L.,A.211.,0.9,A.218L.,1,31016,26952.904,24827.58174,23422.07358,22386.90693,21575.16853,20911.85974,20353.78194,19873.89783,19454.22212
A.218P.,A.212.141,0.9,A.218P.,1,3123.400018,2714.234616,2500.208578,2358.669881,2254.425635,2172.681254,2105.884159,2049.684127,2001.358423,1959.095877
A.218S.,A.211.,0.9,A.218S.,1,9836.818812,8548.195547,7874.143123,7428.381931,7100.075677,6842.630374,6632.25997,6455.263898,6303.067192,6169.965763
A.218T.11,A.212.141,0.9,A.218T.,1,6055.823344,5262.510486,4847.544786,4573.121613,4371.007015,4212.516419,4083.00646,3974.042681,3880.346093,3798.405096
A.218T.13,A.218T.11,0.9,A.218T.,1,3539.349843,3075.695013,2833.166673,2672.778967,2554.652293,2462.021839,2386.329232,2322.644922,2267.883581,2219.992843
A.218T.141,A.218T.13,0.9,A.218T.,1,55682.50718,48388.09874,44572.54316,42049.25781,40190.8404,38733.54,37542.71279,36540.80503,35679.2771,34925.84031
A.218T.142,A.218T.141,0.5,A.218T.,1,3006.023154,2612.234121,2406.251147,2270.031451,2169.704687,2091.032247,2026.745375,1972.657331,1926.147699,1885.473373
A.218T.145,A.218T.141,0.9,A.218T.,1,243.8333846,211.8912112,195.1829148,184.1334625,175.9954632,169.613953,164.3993274,160.0119789,156.239353,152.9400575
A.218T.147,A.218T.145,0.9,A.218T.,1,28.24324918,24.54338354,22.60805963,21.32820029,20.38557489,19.64640382,19.04239313,18.53420605,18.09722235,17.71506458
A.218T.149,A.218T.141,0.9,A.218T.,1,541.3289427,470.4148512,433.3211431,408.7905057,390.7235187,376.5560733,364.9792017,355.2389495,346.8634285,339.5387378
A.218T.21,A.218T.141,1,A.218T.,1,258.8964508,224.9810157,207.2405466,195.5085027,186.8677698,180.092035,174.5552704,169.8968888,165.8912049,162.3880919
A.218T.22,A.218T.141,1,A.218T.,1,913.669111,793.9784574,731.3707292,689.9672795,659.4733476,635.5611636,616.0214178,599.5815659,585.4451432,573.0823391
A.218T.24,A.218T.141,1,A.218T.,1,1647.522869,1431.697373,1318.803479,1244.145017,1189.158535,1146.040223,1110.806266,1081.16202,1055.671304,1033.378767
A.218V.,A.211.,0.9,A.218V.,1,3759.000001,3266.571001,3008.991481,2838.6502,2713.192648,2614.813597,2534.423548,2466.787024,2408.627223,2357.764411
A.221.1,A.212.141,0.5,A.212.,3,79387.48578,68987.72514,63547.82345,59950.33315,57300.75623,55223.05858,53525.27622,52096.83951,50868.54466,49794.35717
A.221.2,A.221.1,1,A.212.,3,12062.6184,10482.41539,9655.843575,9109.218974,8706.62611,8390.928067,8132.956669,7915.911288,7729.276684,7566.05809
A.221.3,A.221.1,1,A.212.,3,9900.419002,8603.464113,7925.053586,7476.410314,7145.981388,6886.871566,6675.141008,6497.000563,6343.819825,6209.857826
A.222.11,A.222.14,1,A.212.,3,0,0,0,0,0,0,0,0,0,0
A.222.12,A.222.14,1,A.212.,3,0,0,0,0,0,0,0,0,0,0
A.222.13,A.221.1,1,A.212.,3,0,0,0,0,0,0,0,0,0,0
A.222.14,A.221.1,1,A.212.,3,0,0,0,0,0,0,0,0,0,0
A.223.1,A.222.11,1,A.212.,3,0,0,0,0,0,0,0,0,0,0
A.223.3,A.222.11,1,A.212.,3,0,0,0,0,0,0,0,0,0,0
A.223.4,A.212.141,1,A.212.,3,13226.46351,11493.79679,10587.47434,9988.109414,9546.672932,9200.515198,8917.653785,8679.66708,8475.025293,8296.058778
A.223.5,A.212.141,1,A.212.,3,1277.410617,1110.069827,1022.537288,964.6506793,922.0167849,888.5849031,861.2661742,838.2814403,818.5171555,801.2325861
A.224.1,A.222.11,1,A.216.,3,42265.45997,36728.68471,33832.51103,31917.22702,30506.60687,29400.45209,28496.56211,27736.07028,27082.13287,26510.24137
A.224.2,A.222.11,1,A.216.,3,2191.947779,1904.80262,1754.602871,1655.273477,1582.116679,1524.749895,1477.872856,1438.432651,1404.518513,1374.859394
A.224.3,A.222.11,1,A.216.,3,15145.24896,13161.22135,12123.41716,11437.10135,10931.62493,10535.24951,10211.35291,9938.841072,9704.511555,9499.582064
A.225.111,A.217.142,0.5,A.215.,3,1532.656267,1331.878296,1226.855454,1157.40224,1106.249459,1066.137389,1033.359972,1005.782546,982.0690632,961.3307796
A.225.112,A.217.142,0.9,A.215.,3,285.8345769,248.3902473,228.8038858,215.8511249,206.3113255,198.8305768,192.7177128,187.5746276,183.152153,179.2845418
A.225.113,A.217.142,0.9,A.215.,3,1429.172885,1241.951237,1144.019429,1079.255625,1031.556627,994.1528841,963.5885642,937.8731381,915.7607652,896.4227092
A.225.114,A.217.142,0.5,A.215.,3,3970.526227,3450.387291,3178.313272,2998.386556,2865.869264,2761.954234,2677.04048,2605.597917,2544.165352,2490.440391
A.225.12,A.217.142,0.9,A.215.,3,406.7645902,353.4784289,325.6055298,307.1727547,293.5968862,282.9512054,274.2521298,266.9331239,260.6396023,255.1356941
A.225.13,A.217.142,0.9,A.215.,3,9895.373183,8599.079296,7921.014526,7472.599908,7142.339388,6883.361623,6671.738975,6493.68932,6340.586652,6206.692928
A.225.3,A.217.142,0.9,A.215.,3,1429.172885,1241.951237,1144.019429,1079.255625,1031.556627,994.1528841,963.5885642,937.8731381,915.7607652,896.4227092
A.225.4,A.217.142,0.9,A.215.,3,23614.50534,20521.00514,18902.85857,17832.75347,17044.61353,16426.5841,15921.56382,15496.66276,15131.29567,14811.76915
A.226.1,A.212.142,0.9,A.215.,3,23807.99087,20689.14406,19057.73921,17978.86619,17184.26862,16561.17537,16052.0172,15623.63472,15255.27399,14933.12943
A.226.3,A.212.142,0.9,A.212.,3,27782.56841,24143.05195,22239.29546,20980.31214,20053.06207,19325.94776,18731.78919,18231.89125,17802.03527,17426.11094
A.226.4,A.212.142,0.9,A.215.,3,42185.96837,36659.60651,33768.87986,31857.19806,30449.23096,29345.1566,28442.96664,27683.90511,27031.19761,26460.3817
A.226.6,A.212.142,0.9,A.215.,3,863.502259,750.3834631,691.2133388,652.0832294,623.2636286,600.6643915,582.1975149,566.6603264,553.3000925,541.6160932
A.226.71,A.212.142,0.9,A.215.,3,91873.23668,79837.84268,73542.37469,69379.08529,66312.79336,63908.32361,61943.52073,60290.42511,58868.9489,57625.81743
A.226.72,A.212.142,0.9,A.215.,3,20621.97801,17920.49889,16507.41052,15572.91353,14884.64993,14344.93974,13903.91771,13532.86186,13213.79559,12934.76079
A.226.8,A.212.142,0.9,A.215.,3,3454.009037,3001.533853,2764.853356,2608.332918,2493.054515,2402.657566,2328.79006,2266.641306,2213.20037,2166.464373
A.226.9,A.212.142,0.9,A.212.,3,12829.17642,11148.55431,10269.45532,9688.093698,9259.916771,8924.156677,8649.791653,8418.953423,8220.458521,8046.867674
A.227.11,A.218A.145,0.9,A.218A.,3,8863.42303,7702.314613,7094.962592,6693.311399,6397.492469,6165.522493,5975.969151,5816.487606,5679.351422,5559.420956
A.227.15,A.218A.145,0.9,A.218A.,3,1359.058198,1181.021574,1087.894264,1026.307747,980.948845,945.3801153,916.3152695,891.8614326,870.8338844,852.4445463
A.227.16,A.218A.145,0.9,A.215.,3,5318.053815,4621.388765,4256.977553,4015.986837,3838.495479,3699.313494,3585.581489,3489.892561,3407.610851,3335.652572
